,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,_c0,colorful,bright_avg,bright_sd,bright_max,bright_min,saturation_avg,saturation_sd,saturation_max,bsaturation_min,tex_cobtrast,tex_energy,tex_homogeneity,tex_correlation ,tex_dissimilarity,tex_ASM
5893,5893,5893,5893,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794470_6078487164299_3138988517707743232_n.png?_nc_cat=0&oh=1bff205bb5fe809fe88e22f49b0e5c12&oe=5B913BF7,84.0726938198,110.801039013,48.7154313359,255,0,164.660991242,59.6119626488,255,0,291.388840488,0.250658962199,0.737178612936,0.938631518106,4.66233538565,0.0628299153305
5894,5894,5894,5894,https://scontent.xx.fbcdn.net/v/t45.1600-4/27056259_6082800231099_4238773700540760064_n.png?_nc_cat=0&oh=9812948485f23233c20eee8ceb429643&oe=5B844900,64.1976724843,92.0986743631,43.8010188946,255,15,120.685979299,43.6831745063,255,0,194.328269843,0.38373530316,0.641414375815,0.949387819135,3.64416206712,0.147252782891
5895,5895,5895,5895,https://scontent.xx.fbcdn.net/v/t45.1600-4/31455547_6086729086776_7168561233208016896_n.png?_nc_cat=0&oh=762fa8053846384e4affd53812fd95c4&oe=5B98585C,38.6459715555,118.368748436,73.8537411016,255,0,42.5390656281,46.9944224538,255,0,258.380161705,0.0541523805771,0.419383466372,0.976312826714,6.80016251914,0.00293248032217
5896,5896,5896,5896,https://scontent.xx.fbcdn.net/v/t45.1600-4/27954208_6087823185185_2485721479430275072_n.png?_nc_cat=0&oh=dc3244bd7d5ec4d349930baf132b0dd6&oe=5B8544BC,84.7035689784,180.814683333,31.3719911698,255,0,136.910558333,53.6420897935,255,0,159.838002226,0.0819901567228,0.590739503403,0.918777092291,3.73508069004,0.00672238579943
5897,5897,5897,5897,https://scontent.xx.fbcdn.net/v/t45.1600-4/27056379_23842703947330693_14871487471157248_n.png?_nc_cat=0&oh=7809e84555e3819b8dfb9737c99e588f&oe=5B94CFF9,76.418264442,205.991202848,60.2526216721,255,1,90.8842871672,102.681025278,255,0,264.831873288,0.387933218963,0.548301716295,0.963542006152,5.9722134819,0.150492182375
5898,5898,5898,5898,https://scontent.xx.fbcdn.net/v/t45.1600-4/27953870_23842734422660711_4817078518527557632_n.png?_nc_cat=0&oh=28164fb5f004e98d5d14b5962a4faa31&oe=5B544D6B,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5899,5899,5899,5899,https://scontent.xx.fbcdn.net/v/t45.1600-4/26109452_23842703076040161_1968655756848791552_n.png?_nc_cat=0&oh=a0eb0178bb12e06d87f0f191ceadaf46&oe=5B570051,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5900,5900,5900,5900,https://scontent.xx.fbcdn.net/v/t45.1600-4/29850865_23842740352480571_6142565027334324224_n.png?_nc_cat=0&oh=49f918372bb7c9fadd0d5c7a9f43ec51&oe=5B8A616E,43.3486979209,204.632086136,37.5129011192,255,1,148.060547459,40.7742661206,255,0,34.1649702975,0.157726076745,0.731555512465,0.987869900943,1.77019719488,0.0248775152855
5901,5901,5901,5901,https://scontent.xx.fbcdn.net/v/t45.1600-4/28508794_23842752870840296_6160608635916386304_n.png?_nc_cat=0&oh=4cd8626bd35b6ec406604e1ad20a28dc&oe=5B896679,67.2340727762,65.3649055723,52.7061519267,255,0,146.722944521,35.0281177643,255,0,282.518438163,0.596507617367,0.924345586154,0.949170873732,2.59673434183,0.355821337577
5902,5902,5902,5902,https://scontent.xx.fbcdn.net/v/t45.1600-4/31317577_23842801381070487_5775310285183123456_n.jpg?_nc_cat=0&oh=6c81e2f9dd36e0e20fe4df4bbca9be26&oe=5B923F57,74.5404563777,86.8138343943,49.2581447767,255,0,161.557852527,84.2241310806,255,0,545.178235674,0.030313605302,0.284382837978,0.887684250483,9.95265039662,0.000918914666408
5903,5903,5903,5903,https://scontent.xx.fbcdn.net/v/t45.1600-4/28204291_23842845188350208_5638013310445027328_n.png?_nc_cat=0&oh=030d00bfbad1e5c674725a3d972e8466&oe=5B9D02CE,72.0464950534,133.459080276,46.4491759796,255,0,41.0327379054,64.5639207806,255,0,85.8678351045,0.123205542958,0.704566166052,0.980087476748,1.95511677062,0.0151796058156
5904,5904,5904,5904,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/708196_6007259172686_57201_n.jpg?_nc_cat=0&oh=9206a820fadafc22791cf10cde9892a7&oe=5B5A59A2,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5905,5905,5905,5905,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/10737088_6023712582815_790552276_n.png?_nc_cat=0&oh=398d922d659b416883637726be95ac85&oe=5B56AAF3,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5906,5906,5906,5906,https://scontent.xx.fbcdn.net/v/t45.1600-4/12329936_6044431532107_18470796_n.png?_nc_cat=0&oh=5d53aa8b46670006ce176a989f403f7c&oe=5B9473B7,64.1612390835,163.607091295,73.6520314907,255,0,167.869262208,74.1681242836,255,0,111.29068146,0.100257533358,0.776127833514,0.989748974503,2.4617422693,0.010051572995
5907,5907,5907,5907,https://scontent.xx.fbcdn.net/v/t45.1600-4/12426227_6045213435856_2007984263_n.png?_nc_cat=0&oh=564ac221d073c9bae003d348b9c65a7b&oe=5B56D1F7,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5908,5908,5908,5908,https://scontent.xx.fbcdn.net/v/t45.1600-4/12679021_6047025954398_281290750_n.png?_nc_cat=0&oh=8b59686190909a6ef1371a1744fa4af9&oe=5B5222D2,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5909,5909,5909,5909,https://scontent.xx.fbcdn.net/v/t45.1600-4/12726472_6047537926232_1032378668_n.png?_nc_cat=0&oh=be8cea7ac59e4b37ff790a86714f0da8&oe=5B8624B6,91.8975033771,103.478348722,51.968669302,255,7,185.186204967,90.4373349463,255,0,234.523164809,0.567108672521,0.800639327863,0.956522419133,3.35314357749,0.321612246449
5910,5910,5910,5910,https://scontent.xx.fbcdn.net/v/t45.1600-4/12329988_6051263823856_428908363_n.png?_nc_cat=0&oh=49d9f240031b83777dfebdacb1f0333a&oe=5B5A1F37,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5911,5911,5911,5911,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061535_6055515986396_1847516267_n.png?_nc_cat=0&oh=cf6d088c0fc04c5f59e0650eece3eff5&oe=5B8994F2,78.7697684633,99.4844375857,85.8726189387,255,0,123.51111454,89.5364944347,255,0,323.080891086,0.12285238121,0.432364967053,0.978099544102,5.97372223938,0.0150927075689
5912,5912,5912,5912,https://scontent.xx.fbcdn.net/v/t45.1600-4/14290610_6056754077256_1091783173_n.png?_nc_cat=0&oh=51b12ea523361abad9bf54d9a5a12c9c&oe=5B595E9A,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5913,5913,5913,5913,https://scontent.xx.fbcdn.net/v/t45.1600-4/16649885_6058558319015_5570273661778132992_n.png?_nc_cat=0&oh=201de72dc0f9e2dbfb78b329c7b33777&oe=5B9D9BF3,99.6730403674,200.148788007,63.9740713627,255,5,86.8112730021,117.075261357,255,0,130.59778282,0.587542454883,0.894322317175,0.984043076039,1.9651326637,0.34520613629
5914,5914,5914,5914,https://scontent.xx.fbcdn.net/v/t45.1600-4/18508043_6065514333776_672675724905152512_n.png?_nc_cat=0&oh=4e1ca38fffbf69bbf0339e4ba140b462&oe=5B95E0DD,91.227221745,192.359202778,73.6629409957,255,0,149.105875,80.6582965626,255,0,380.748892599,0.151658327512,0.757642221856,0.964874170185,4.38937117418,0.0230002483038
5915,5915,5915,5915,https://scontent.xx.fbcdn.net/v/t45.1600-4/22018046_6076805230107_5548206678157033472_n.png?_nc_cat=0&oh=8e14b5cfbd17d0b32b37ad0774282bfd&oe=5B927B66,42.8439630673,228.928826964,43.1757513234,255,32,31.8090697983,48.4736690487,255,0,173.494461945,0.32363406639,0.771180924452,0.953465487467,2.52935036097,0.104739008928
5916,5916,5916,5916,https://scontent.xx.fbcdn.net/v/t45.1600-4/17617378_6079196944056_3883467020536119296_n.png?_nc_cat=0&oh=b24f1d270509d6a58741b717c5a8ea6b&oe=5B950D3D,25.6641965984,38.8173350694,53.6583007415,255,0,59.7159495563,64.0445053593,255,0,118.833147087,0.332116576101,0.787590065997,0.979371777986,2.21869415012,0.110301420121
5917,5917,5917,5917,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/20627246_6087511832386_5559823130173636608_n.png?_nc_cat=0&oh=e9cf59e10e215ef3f9014facd908e8f3&oe=5B948F06,72.168944297,60.1553429027,68.950650008,255,0,190.774322169,73.309818253,255,0,1389.14324803,0.0959178330473,0.374154709919,0.854096140589,15.0231772091,0.00920023069648
5918,5918,5918,5918,https://scontent.xx.fbcdn.net/v/t45.1600-4/27952620_6086424405032_3894831254893232128_n.jpg?_nc_cat=0&oh=ad400f847589a7c4841cdc4d3954e832&oe=5B937390,79.8486238439,203.254850823,68.3408746313,255,0,116.225878772,108.882979895,255,0,320.648403014,0.368705185286,0.695240211046,0.965671843098,4.73271976796,0.135943513657
5919,5919,5919,5919,https://scontent.xx.fbcdn.net/v/t45.1600-4/22017900_6088997381596_3767395061210284032_n.png?_nc_cat=0&oh=ee350839e94ce5ccf4c02cc334d6cd8a&oe=5B888494,27.6168916803,54.0701052517,39.4179420762,253,0,44.2773697917,36.8546837222,255,0,39.3661052472,0.0400168679573,0.449387717358,0.987330043006,2.98971527235,0.00160134972111
5920,5920,5920,5920,https://scontent.xx.fbcdn.net/v/t45.1600-4/28877639_6089661304785_7989922493903142912_n.png?_nc_cat=0&oh=b0dce6799259b7cb34ce4efca7748ecc&oe=5B860DB4,46.9641741057,203.948463376,77.9230127849,255,0,29.2352826433,57.083774774,255,0,203.710244206,0.63733094793,0.771848223811,0.983233430938,3.06669570714,0.406190737189
5921,5921,5921,5921,https://scontent.xx.fbcdn.net/v/t45.1600-4/20627663_6090567098965_2630751392460963840_n.png?_nc_cat=0&oh=6717770e3f4459a463c2b71a10d53671&oe=5B925124,67.5488291593,125.916154514,76.7707904871,254,6,153.99016059,64.9956815704,244,0,57.1803801322,0.0953923957628,0.604747528544,0.995146943372,3.43576461378,0.00909970916936
5922,5922,5922,5922,https://scontent.xx.fbcdn.net/v/t45.1600-4/22160511_6098168039380_6627878335869353984_n.png?_nc_cat=0&oh=171e1e1ddda65a502561f9864d8aa780&oe=5B836424,71.8450053482,36.9407988323,50.4589806132,255,0,146.243552282,69.9102863948,255,0,50.520324793,0.0457641664742,0.328307813828,0.990041254151,3.07642249645,0.00209435893308
5923,5923,5923,5923,https://scontent.xx.fbcdn.net/v/t45.1600-4/29140885_6098755105396_3352388048028434432_n.png?_nc_cat=0&oh=d3a5b6e43e0d8caf7180226c89a87224&oe=5B4FCCB7,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5924,5924,5924,5924,https://scontent.xx.fbcdn.net/v/t45.1600-4/29964624_6102470414341_3138614885617762304_n.png?_nc_cat=0&oh=757399bcc361fa9c48c2e191723faa9f&oe=5B9CB25B,102.22670242,169.731504777,72.5297438182,255,0,204.103312102,80.3461791823,255,0,571.015065633,0.152217842391,0.759808943327,0.945748499105,5.83579203476,0.0231702715422
5925,5925,5925,5925,https://scontent.xx.fbcdn.net/v/t45.1600-4/17617095_23842588322530249_4401115978201563136_n.png?_nc_cat=0&oh=674b36fc236f4bb054378fe9a84b61a1&oe=5B520551,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5926,5926,5926,5926,https://scontent.xx.fbcdn.net/v/t45.1600-4/18219886_23842594123650583_3765978168679202816_n.png?_nc_cat=0&oh=22677c1e213d86824e6d1e44658f4192&oe=5B9654B3,94.1987579605,177.740778928,47.5493705381,255,0,206.677154989,79.6504310339,255,0,184.071274895,0.598611529601,0.794580333408,0.959326144072,3.39840259664,0.358335763371
5927,5927,5927,5927,https://scontent.xx.fbcdn.net/v/t45.1600-4/21143235_23842601977240411_5561436891120664576_n.png?_nc_cat=0&oh=600d58299cdc7bd22586fec91cff6c4c&oe=5B87040B,55.4047981682,220.85128858,54.2760031045,255,3,40.5632638889,63.354315317,255,0,187.038885023,0.618429875782,0.929054640831,0.968258651856,2.17481636125,0.382455511259
5928,5928,5928,5928,https://scontent.xx.fbcdn.net/v/t45.1600-4/20712125_23842612643500300_8483815862900359168_n.png?_nc_cat=0&oh=b45260046d95c9c8fc2f7d70b5afd764&oe=5B889C8B,9.92710400238,64.7929219745,62.4294823693,255,0,19.6618657113,27.2202923267,255,0,412.82370792,0.0484163145008,0.497003390785,0.947043014369,7.39908655302,0.00234413950984
5929,5929,5929,5929,https://scontent.xx.fbcdn.net/v/t45.1600-4/19946117_23842626963180389_3019069547584946176_n.png?_nc_cat=0&oh=fa46e0499f9b8b0bff0c4dfe921fbd6d&oe=5B95B286,46.4488772857,182.870084818,94.8182193702,255,0,186.379252743,84.2956682165,255,0,198.001910746,0.207732151831,0.845009940437,0.988990839731,2.28681949901,0.0431526469041
5930,5930,5930,5930,https://scontent.xx.fbcdn.net/v/t45.1600-4/23794493_23842664924770059_2097507451493416960_n.png?_nc_cat=0&oh=add3ac77427fb5c863e216c533c2187b&oe=5B514004,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5931,5931,5931,5931,https://scontent.xx.fbcdn.net/v/t45.1600-4/23587990_23842685360290207_7405591012166336512_n.png?_nc_cat=0&oh=d7d0abd8b09ebb2a206d651a5ebb3b82&oe=5B96F136,113.989539388,126.443646497,74.8895571714,255,0,174.256989119,75.5079659214,255,0,336.964119516,0.0863988850701,0.647276712022,0.969966489406,4.92027724803,0.00746476734136
5932,5932,5932,5932,https://scontent.xx.fbcdn.net/v/t45.1600-4/23322595_23842690996770072_8853920861313302528_n.png?_nc_cat=0&oh=d3ab004a8460b58234df21125518b931&oe=5B9B1713,54.6541506513,180.578992864,57.4666867996,255,1,73.6332415091,66.2609338075,255,0,141.234100424,0.0677408944748,0.438018539321,0.978624477369,4.74921171171,0.00458882878425
5933,5933,5933,5933,https://scontent.xx.fbcdn.net/v/t45.1600-4/24202898_23842696392290118_3187177591207362560_n.png?_nc_cat=0&oh=d249673599b6f1e614ac58f8037872ad&oe=5B9C9F03,28.4971750237,102.358712757,75.3262542291,255,0,54.2147753086,52.1690882564,255,0,88.6709297725,0.0312344799982,0.435722950352,0.992183888868,4.20048466864,0.000975592740759
5934,5934,5934,5934,https://scontent.xx.fbcdn.net/v/t45.1600-4/25512388_23842702166170583_7500649629248126976_n.png?_nc_cat=0&oh=2dc86d94566af56375d05cb1b58d7798&oe=5B96498E,57.9334692649,84.9908858989,54.7421265476,255,0,66.5928534915,60.9927372943,255,0,82.091487585,0.614535813042,0.922081859228,0.986313698742,1.1530636971,0.377654265511
5935,5935,5935,5935,https://scontent.xx.fbcdn.net/v/t45.1600-4/23381718_23842691562780072_1980669437505699840_n.png?_nc_cat=0&oh=92b3565bb5ce472120e9d1add8781c70&oe=5B84D00F,79.7952583055,177.193004246,53.4824152838,255,0,134.918106423,75.4062153813,255,0,131.341059163,0.0408623843735,0.321443303744,0.977044615142,4.91632889404,0.00166973445669
5936,5936,5936,5936,https://scontent.xx.fbcdn.net/v/t45.1600-4/24094439_23842723356440702_1659642085491343360_n.png?_nc_cat=0&oh=dcad79dc2511ea6d487a46a8f74bcbd8&oe=5B538605,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5937,5937,5937,5937,https://scontent.xx.fbcdn.net/v/t45.1600-4/24204533_23842726407830787_2950703675506425856_n.png?_nc_cat=0&oh=d9c71b7b1db6c7450c4041571d48b1bb&oe=5B82E75B,77.4453204232,210.765143312,56.3884419622,255,3,107.517652601,81.0821470257,255,0,69.5377278305,0.278357752003,0.745272483443,0.989070937812,2.22754896596,0.0774830380999
5938,5938,5938,5938,https://scontent.xx.fbcdn.net/v/t45.1600-4/28508944_23842743247760161_7420732472691785728_n.png?_nc_cat=0&oh=586ca9d7a548957ca8109bbcbdeea277&oe=5B9D62D1,53.7890244467,112.976654112,63.2532572463,255,5,127.066829881,65.5608717176,255,0,318.235798742,0.0205764836049,0.178018790591,0.960281411744,10.715836478,0.000423391677544
5939,5939,5939,5939,https://scontent.xx.fbcdn.net/v/t45.1600-4/29140689_23842759576530115_1745110001946460160_n.png?_nc_cat=0&oh=d4095c8e68728645fcfbe4859c830edb&oe=5B971161,41.3141890332,69.1889079087,56.6770520318,255,0,94.7897531847,42.5670729953,255,0,278.932836812,0.109902711244,0.668405054258,0.956617211986,5.54764320586,0.0120786059387
5940,5940,5940,5940,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/29963583_23842794750670674_6196325635489529856_n.png?_nc_cat=0&oh=33c4d2505133ea9884cceae65c2c2c1d&oe=5B98D8C1,94.0111452426,103.31993007,31.2969941137,249,1,137.597902098,50.5018748783,255,0,271.047812279,0.031349813441,0.216451431184,0.862806442041,9.05028228652,0.000982810802788
5941,5941,5941,5941,https://scontent.xx.fbcdn.net/v/t45.1600-4/28204339_23842810449350129_6649869414533431296_n.png?_nc_cat=0&oh=f94364cedc30a98353ace8ce3456eb67&oe=5B8B8D3F,130.418488139,129.585184448,63.0702219978,255,3,178.489234342,83.0682556321,255,0,198.812189563,0.478291355063,0.817269632623,0.975010454554,3.34700360704,0.228762620328
5942,5942,5942,5942,https://scontent.xx.fbcdn.net/v/t45.1600-4/27702146_23842833429640208_6922041998887092224_n.png?_nc_cat=0&oh=9b5a2e5cb545b47877c1fb324eae4102&oe=5B9092E7,71.0948765259,94.1785513025,44.4758877601,255,0,48.5464872408,61.9338999783,255,0,187.980814687,0.0948710756391,0.512455668411,0.952481788298,3.41054147994,0.00900052099293
5943,5943,5943,5943,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/11410066_6027637066576_82428024_n.png?_nc_cat=0&oh=c9d305eef03fc3bbe924ec00e7c188f4&oe=5B8ADF42,60.2057250652,147.890681818,66.4126877561,255,0,87.4418181818,61.8193760179,255,0,1482.63830275,0.018249445261,0.123469049377,0.831714553062,24.8424311927,0.000333042252336
5944,5944,5944,5944,https://scontent.xx.fbcdn.net/v/t45.1600-4/10737078_6034837563996_1252469558_n.png?_nc_cat=0&oh=3741e47e9c45eac7473f47d26eaedec3&oe=5B55DE78,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5945,5945,5945,5945,https://scontent.xx.fbcdn.net/v/t45.1600-4/11410191_6036324972396_377341379_n.png?_nc_cat=0&oh=d5894b5d02bebd61d96d4a21f9b4531c&oe=5B9C69EA,42.3828180018,216.456267943,63.9426298412,255,0,38.3239978735,65.0613116666,255,0,231.182616295,0.123028246313,0.696620008939,0.971732717685,3.72344178362,0.0151359493908
5946,5946,5946,5946,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061379_6040641055396_1482406566_n.png?_nc_cat=0&oh=92aa186a5ce76e0805bef015843703ee&oe=5B888666,146.183755357,158.518894205,55.6025107266,255,4,111.806874003,123.797224248,255,0,127.656364355,0.375890766924,0.735607852724,0.97936178386,2.76222742769,0.141293868659
5947,5947,5947,5947,https://scontent.xx.fbcdn.net/v/t45.1600-4/12329860_6044422305486_345560326_n.png?_nc_cat=0&oh=656d9528bf2e99edef42d19ff51ccc58&oe=5B8DBCDF,107.360851656,135.604646624,40.8926029662,255,60,197.484989451,46.9248423496,255,0,214.782839543,0.144414023136,0.844412775665,0.935836694678,3.23879989857,0.0208554100782
5948,5948,5948,5948,https://scontent.xx.fbcdn.net/v/t45.1600-4/14546698_6050400300015_5373759748137025536_n.png?_nc_cat=0&oh=bfd372180d10a081bbb943396d7497f0&oe=5B8E140F,83.5663651099,152.17751327,66.5506154586,255,0,96.0157497346,98.6699563665,255,0,143.674148574,0.21091996762,0.570921510399,0.983788031189,3.52177371801,0.044487232741
5949,5949,5949,5949,https://scontent.xx.fbcdn.net/v/t45.1600-4/15207761_6055840026976_4350842612907769856_n.png?_nc_cat=0&oh=98021fa068b94d7d7a938190adb6d183&oe=5B8DCD5C,78.8305004002,144.615788889,66.3881650463,255,0,131.433238194,72.8618433984,255,0,261.59705032,0.130311238775,0.581046333182,0.970330750234,5.4211148179,0.016981018951
5950,5950,5950,5950,https://scontent.xx.fbcdn.net/v/t45.1600-4/s110x80/15548563_6060764372832_4929541554273517568_n.png?_nc_cat=0&oh=d71fa4d59e4a053fabee771625313e84&oe=5B8C2D73,104.964499761,190.022045455,58.3056189043,255,0,117.760681818,90.1329939059,255,0,1715.08233945,0.224400322164,0.391768064611,0.748525505727,21.6878440367,0.0503555045872
5951,5951,5951,5951,https://scontent.xx.fbcdn.net/v/t45.1600-4/17312655_6062240801776_2368340611641114624_n.png?_nc_cat=0&oh=0fbc5b8dec05bf26ae8fd36973ca3833&oe=5B562D22,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
5952,5952,5952,5952,https://scontent.xx.fbcdn.net/v/t45.1600-4/16649916_6065029131293_8101755823018999808_n.png?_nc_cat=0&oh=fbc53501fdcd06dc0acf2cd5009c2c52&oe=5B88C39E,40.7055463793,174.537381555,51.8286612261,255,2,51.8508206125,59.2414556594,255,0,23.1516431415,0.0362404853125,0.469411029266,0.995687091323,2.50770168947,0.00131337277569
5953,5953,5953,5953,https://scontent.xx.fbcdn.net/v/t45.1600-4/18624002_6065868804176_6581696854637936640_n.png?_nc_cat=0&oh=8881f3e4d01b12100ddcd9d15fb9b12a&oe=5B958211,65.3511463644,90.9751747851,65.8399105566,255,0,85.0138982808,82.5409328645,255,0,306.745278561,0.0975289326349,0.569886575333,0.964621576208,4.83505793011,0.00951189270089
